feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
1.199299573,-0.032276894,-0.087084726,1.879874549,0.52075612,-0.32780646,-1.426018117,0.393873218,0.829323773,-0.631651525,1
0.291202755,-0.363573295,-0.184032399,-2.487822058,-0.221781404,0.969369302,-0.631402556,0.052526368,-0.755950707,0.360441676,0
-0.216523198,-0.939241541,1.332551468,0.928932014,-0.604906764,0.497788309,0.537412003,0.642301235,-1.694255896,1.006606541,1
-0.569698963,-0.357827933,2.637881752,0.301873381,-0.386322475,-2.205294373,1.389764134,-1.345209671,-1.003438903,-0.331352299,0
1.416411792,0.773239987,-0.15783751,0.308292064,-0.600385693,0.13965369,0.073336745,0.968769896,0.967178122,0.493977382,1
-0.362347558,0.741822294,-0.091968466,-1.081914369,-0.403287792,0.084526984,0.910215784,-0.183528172,-1.209198711,0.056741683,0
0.11345604,0.185837629,0.919871516,1.01892324,-0.594210872,-0.616143458,-1.040198711,0.69881567,1.448820108,-0.315081928,1
-0.241430565,1.466782557,0.505557853,0.436235705,-1.190916506,0.678728069,-0.929136341,-1.134020186,-0.346771577,-0.585792723,0
-0.221599694,-1.440981635,0.958816306,1.127686295,-1.947342474,0.978457806,-0.81052863,0.856975537,-0.068446493,0.028775564,1
-0.185097649,1.212129204,-1.239588013,0.607840339,1.101330165,0.716340081,2.324698914,-0.528946763,0.957304823,-0.106090635,1
1.233406076,-0.007688996,-0.387875782,1.306072204,-0.491561939,-1.412725759,-0.516846883,0.619032947,1.392038752,0.111129375,0
1.318197067,-1.358174921,-0.443263465,-0.288575117,-0.114559427,0.084094388,0.690910957,-0.444806838,0.139028687,-0.04512289,0
-0.925889904,-0.113666689,-0.14365953,-0.165080565,0.031759457,0.075673541,-0.432295179,1.272714734,-1.169480629,-0.720970108,1
2.779963624,-1.037991355,-1.353754675,0.734476745,-2.077119854,-0.23527391,2.145824925,-1.544935922,-1.981964486,-1.499181202,0
0.898359568,1.12477672,-0.512588797,0.683212404,1.390255328,1.787346414,-0.246335281,-2.301471718,-0.820878922,-0.426804195,1
-0.258938797,-0.187859401,1.118894598,1.274428427,-0.171673654,1.098484876,0.357661367,0.064505973,0.906544157,0.072252048,1
2.057811177,-1.438411167,-0.515170899,-0.126518897,0.43945269,1.267960487,-0.024398567,-1.42222965,0.842513896,0.754958766,0
-1.941858659,-0.003804134,-1.590141831,-0.664651098,-0.902808927,0.809264698,0.116830174,-1.285591001,0.880065963,-1.433805824,0
0.33011379,-0.814010669,-0.365677083,0.504270748,0.521449399,1.336969074,-0.0822537,0.306450863,-0.437737322,0.181989883,0
0.439486048,-0.098309847,-1.803750484,0.331470896,0.364561477,-0.680173476,-1.284387036,1.475879151,0.491445511,-0.229081031,1
-1.137032883,-0.821814828,1.302590397,0.137661941,-0.550587067,0.509689231,-0.814398187,1.50084303,1.352800535,-0.466574071,1
-0.628670247,-2.618133199,-1.481580772,-1.339469775,0.135190341,-0.326233704,-1.345335487,-0.281164042,0.505337148,0.52783935,0
-1.899670281,-0.12826348,-1.383340777,0.901728697,0.784146416,-0.898027226,-0.766045202,-0.46126705,-2.252793395,0.335968173,1
-0.272844546,0.970175083,-1.098409218,-0.619122948,-1.506525258,-1.004290563,-1.181981996,0.995973679,-0.698261849,0.124175685,1
-0.380763404,-1.269465266,-0.168300423,0.599103332,-1.207759393,0.809112791,-0.849720921,-0.482983926,0.530683123,-0.663436157,0
0.037574859,-0.314690829,0.129368007,-2.380739106,-1.829681815,0.615967006,1.037181406,-0.910486704,-0.244028352,0.294719253,1
0.693217602,-2.027677272,-0.886040247,-0.33257938,0.703140197,2.498430484,-0.228005727,-1.406977462,0.402268077,1.32099579,1
0.108014121,-0.906648545,0.957993941,0.663545618,-1.026080844,0.381425618,0.997265568,1.181890043,-0.066448975,-0.358079446,1
1.227273822,-1.210160503,0.438579291,-1.370026627,1.065376272,-0.258045516,1.268583236,0.491412756,-1.22322023,1.424627732,0
1.551245266,0.882286493,-0.761587865,-0.306013954,0.145427217,-0.703710399,1.692346572,0.144326472,-2.703348047,0.339355813,0
-0.348157397,-0.074926556,-0.368619366,0.807046417,1.119687779,0.283053162,-0.339311187,-0.041337205,0.019599617,-0.80243004,1
0.578928649,0.460042324,1.54044124,1.25534978,-0.685674918,0.820298375,-0.950953383,0.695932101,-0.516614199,-1.023253223,0
0.280045343,-2.674567128,-1.750975574,-0.177491884,0.082441767,-0.36931877,-1.579436299,-0.817891842,0.391209327,0.581781771,1
-0.016223118,1.156833781,0.397397023,-0.747455654,-0.280502053,-1.402866157,-0.10813899,1.112100619,0.685290085,1.402009326,0
-0.302885244,1.346099795,-0.193304226,1.471585083,-0.021856747,0.707231374,1.475112364,-0.193427629,0.218388988,1.288863425,1
-0.133003164,-1.320892283,2.143007055,-0.469764464,0.158756051,1.156006669,-0.608493904,-1.007867913,0.253737297,-1.793076398,1
-0.287906077,0.245038664,-0.269951897,-1.543450943,1.594177956,0.103538154,1.431152118,-0.26003625,-0.880011982,0.26918092,1
-0.215787126,-1.177761458,1.469784259,-0.622270223,-1.840266385,1.328166054,-0.504298016,-0.607823893,-1.765387587,1.740941487,1
-1.289480587,0.058449481,0.912620323,0.421716933,-0.059654312,-1.701665858,-0.809724836,0.187800338,-0.78717407,0.20335946,0
0.681743409,0.962502886,-1.226179358,2.196646055,0.767479345,-0.001714154,1.089536583,2.365407772,-1.438720101,-0.225262642,1
-2.37843166,0.192651533,0.365394242,-0.039162115,-0.654533571,-2.049514516,0.373533683,1.455434484,-0.591018456,0.440059929,1
-1.568144313,0.457213064,-0.393382298,-0.762417951,-0.760363641,-0.393611582,0.382433316,-1.312163201,-0.397115332,-0.041471778,0
-1.099039225,1.796665202,-0.85349548,-0.669436914,-0.97830795,1.798480087,0.552905229,-0.936592006,1.106231559,0.200698694,0
0.257253421,-0.344477209,-0.749415987,0.337766099,-0.54508723,1.81675563,-1.269291105,1.536156773,-0.111318849,0.299085734,1
0.833157767,-0.630249295,0.864248385,-2.707543855,-0.719989533,-0.924062807,-1.253506012,-0.214954838,0.385749968,0.702659998,1
0.240876757,-0.665693465,0.369016438,0.124285695,0.936056168,0.776936703,0.030476414,-0.897253006,-0.652950156,-0.54978936,0
-0.315266334,0.268050428,0.71517439,-0.051118693,0.016124788,0.143306305,-0.515905313,-0.925392258,-1.755437897,-0.695149358,1
0.473145453,-0.702911438,-0.237807037,0.466431287,0.520689496,-1.079532852,0.997059356,1.127350089,-1.129849857,-0.82383687,1
1.191090683,-0.146853521,-2.219777947,-1.399681505,-0.249369625,-1.16304265,-0.413423771,0.032396214,1.462254604,-0.290453916,1
1.0725418,1.428760162,1.434309669,0.284754593,-1.963289148,0.460824865,1.048399888,-0.081067105,1.74458387,0.859833561,1
0.568273377,1.086380711,0.333369851,-2.492810499,-0.499138951,1.197168027,-0.80759134,-0.223472505,-1.044836314,1.783922595,1
1.681492457,-0.883868895,0.147298,-0.680494048,0.614944639,0.509683077,0.811705572,0.331918448,2.935406206,-1.027923765,1
-1.710603354,-0.393090201,-1.567988266,-1.49246227,-1.001314654,-0.922188905,-0.954618102,0.51821895,-0.506189061,-0.179514575,1
0.894232775,-0.766322525,-0.264545899,0.365759986,-1.941567801,-2.384905509,0.346117329,0.492014281,2.064220135,0.158094876,1
0.819739717,-0.195472644,0.297227222,1.667256842,-2.123992818,0.413616258,2.13558673,0.282034219,1.650572963,-0.62921215,1
-0.032047494,0.033524702,-2.217591079,-1.168177828,-1.096875079,0.822066078,0.872153106,0.324036443,0.824102897,-0.164149413,0
1.20193167,0.008788443,0.057864047,-0.265592633,0.684450478,-0.421198817,0.976431377,-1.132149141,-1.098916255,0.687426755,0
-0.088544215,-0.453891416,0.890057732,-0.607261414,-0.200201254,1.39922795,1.539142346,1.57239821,-0.282125777,1.230702905,0
-0.948952828,-0.906902875,-2.350455853,1.672868202,-0.863979849,-0.12653258,-0.910324342,0.695165248,-0.375633661,-1.30481689,1
0.441662564,-1.433730025,-0.837405725,-2.106889115,-1.423958112,0.17852917,-1.964536038,-1.481145725,-0.002368916,-0.543606896,1
1.992036636,1.833896546,-0.867922463,0.557137618,0.749282557,-0.597478858,-1.495541536,-0.012298449,-0.172845675,-0.435764497,1
0.442316868,-0.750729607,-1.151997548,0.10908297,0.385970093,-1.176644944,0.928090611,-1.770481138,-0.578113459,-0.258008536,0
-0.636223713,-0.565060474,1.871074482,-0.850884089,2.441221722,0.43712678,0.092055137,0.476240353,2.529927749,-0.993593004,0
-1.120417919,-0.754866197,0.032143147,-1.725771125,0.022339239,1.693547133,0.151407391,-0.292685459,-0.618160449,0.898511705,1
-0.825832773,1.846395921,1.933359748,0.256750799,-0.011515088,1.030659808,1.094798502,-0.805991731,-0.526555133,-1.322347435,0
0.409064938,0.666627883,-1.349925638,-0.455198905,-1.347253918,-0.89879981,0.55101706,-0.733482067,-0.300825956,-1.627311728,0
0.18699021,-0.04427332,-0.72895925,-0.189014298,0.180294881,-0.814868149,-1.476262544,1.805574433,-0.633272705,-0.096760103,1
1.010839735,3.529055188,-1.24448645,0.449827214,-0.707552285,-0.538790305,-0.720212021,-1.125654968,-0.041291362,-1.474502687,1
0.946807567,0.055002936,0.422434973,-0.466188612,-0.367203934,0.287563905,-1.164050632,-0.357990434,-0.859613514,-0.890568811,0
-2.109838241,1.339326589,-0.686538753,1.163376055,1.068792321,-1.285999707,-1.088411236,2.560502959,1.750925942,-0.031518513,1
0.257373106,-0.630846403,0.432352714,-0.717181901,-2.032353764,-1.321555787,0.021092748,-1.131067236,-0.067277465,-1.074661039,0
-0.782353923,0.853165306,0.247480548,-0.009664421,0.878963973,0.480608593,1.446563291,-0.459859262,-0.429634979,-1.301109266,0
-0.428980717,0.964769894,1.299987372,0.960305168,-1.794191867,1.083145213,-1.838518623,0.898117324,-0.367784527,0.702533314,0
-1.332448348,1.171167633,-1.464974746,-0.668454911,-0.998094628,-1.754284853,0.094527568,1.806089118,2.666905222,0.097155787,1
1.116681275,0.232094638,0.498883195,-0.342148651,0.195076925,0.537478705,-0.578459729,-0.0774943,-0.058430119,0.826403317,0
-1.066032172,-0.051542209,1.912005469,1.164060153,1.349179049,0.02443184,0.320997564,1.002236167,1.56025553,-1.951602913,0
-1.315441307,1.309444101,-0.276889356,-0.671720789,-1.254160987,-0.555016702,-1.402369283,2.091094273,-0.022436052,-0.057950542,1
0.588076675,0.962345169,0.945888157,1.073621944,-0.630845551,-0.297866805,0.769031655,-0.527389062,-0.005106632,0.398763764,1
0.785185082,-1.777680962,0.71474565,-0.233724058,0.707457711,0.776931692,1.607915061,1.353453648,1.346571663,1.443670319,0
0.291378985,0.032185087,0.872817083,0.732080951,-0.309066237,0.404823409,-0.035096467,-0.853932908,1.290460741,0.055199243,1
2.048708258,-1.62549227,-0.556778773,0.032638837,1.137381098,0.399469373,0.310472754,-1.127263793,-1.156941397,0.32250466,1
-1.364105994,-0.53187775,0.500917329,-0.982324272,1.605355962,1.223936344,-1.571419998,-0.932371243,-2.285777244,-0.782591363,0
0.766388477,-0.413894942,0.460797244,-1.522334318,0.797975255,-0.555109228,0.012169682,-0.092874501,-1.271548521,-1.153084332,1
0.967794469,0.398992158,1.050049042,0.324658236,0.142990635,-1.726010619,-0.270366697,-0.02738432,1.953107198,0.686956632,0
1.536061182,0.597537706,-0.711303227,0.117124216,0.236223646,-0.93915557,-0.384387377,-0.205766994,1.605619833,-2.080740525,1
1.205818421,-0.936795235,-1.372079187,1.17994213,0.731898069,1.254518702,0.800701948,2.059845002,0.558723837,-0.156477376,1
0.342926377,1.243469128,-0.779375325,-0.651888583,-0.308960015,-2.104582799,0.138078408,-1.886128704,0.053059313,0.865289756,0
-0.476876461,1.67711587,-1.460500899,1.191260682,0.675137056,-1.716033248,2.710794299,-0.063745286,-0.877484022,-1.407087195,0
-0.220018028,-0.127406872,0.102645529,-0.297796156,0.63322531,-0.387629833,-1.934964117,-0.149361496,-2.367477653,0.353770631,1
-0.97930023,0.163360355,1.314074982,-0.948748695,1.061256259,-0.433389567,1.753194802,-0.365152613,-0.840492986,0.68723845,1
-0.43578973,-0.841449514,-0.477839851,-0.044606532,1.342180131,-1.934087745,0.023080659,0.624903595,0.193448575,1.309865169,1
-0.07434533,-0.184551442,0.592329547,0.099313815,-0.390408738,0.51614404,-0.652528293,-0.611177152,-0.527994022,1.35306916,0
-3.221016356,0.395598835,0.034271814,-1.680870459,0.309726779,0.475751992,0.589639231,-2.651828063,1.366389412,-0.737736705,1
0.686567747,0.741073781,-0.876697086,0.660459952,-0.385493241,-2.071377179,1.167741926,-0.775044963,-0.854493463,-0.403065868,0
0.272236725,-0.057270411,0.548066925,-1.339489367,-0.74238637,-0.115997072,1.897887293,-0.113812538,1.085222264,0.038555169,1
-0.483658637,-0.246724424,-0.168419712,0.603645739,1.374611268,0.359680848,1.187077679,-0.964789738,-0.414630509,-0.724302534,1
0.314444591,-0.358958385,0.729772937,-0.931001712,0.043030973,0.686857911,-2.065302775,2.121631307,-0.283151885,-2.025039914,1
0.158093899,0.033443468,-0.08189438,0.991191113,0.747444971,0.297876191,0.450155634,-0.104358449,1.775490849,-1.479196018,1
0.139651674,0.065024631,0.813280406,-0.843853877,-1.743672602,0.156823016,0.281230492,1.489599409,-1.270362046,1.154693767,1
2.367414364,-0.377764888,-1.290942219,-0.406974366,0.014004967,0.563787875,-0.59139473,1.555198534,-1.114532315,-1.739205152,0
1.106710424,-2.274621031,-0.204129769,3.117681129,-0.012043553,-1.120767651,-0.057397464,-0.050800789,0.16064994,0.662262982,0
-1.039111168,1.687548055,0.245114284,0.726794046,-0.6281494,1.286382137,-0.257052409,0.277552513,-0.933106077,-0.996931626,0
0.688205306,-0.44360683,-0.853823088,-0.643183342,0.698953072,-0.629037861,-0.117654932,0.01502775,-1.917348886,-1.471126405,1
0.336277889,-0.737029361,1.056724911,0.966807104,0.719168666,1.819771787,-0.083089328,0.648881926,-0.584400977,2.452369913,0
1.983633652,0.011880435,0.38658623,1.359297599,-0.147139505,-0.656624071,0.873989751,0.078439246,0.18299445,-0.834271343,0
-1.717672148,0.23614241,0.904962041,-0.225806749,1.43642952,-0.703916325,-1.054704455,-0.067230307,-0.082592575,0.769968731,1
-0.774962824,1.368094237,1.966916963,-0.039144027,1.24971042,-1.056497071,1.075221541,1.047276409,0.86343728,-0.015563089,1
-2.954248941,-0.641727144,-0.625916018,-0.978254938,0.122243005,-0.418963446,-0.82461201,-1.058800148,-0.715512985,1.121499212,0
-0.661025055,-0.514938706,-0.456697615,0.338993514,0.456249489,-3.044656539,1.021635214,1.436368034,-1.050186537,-0.972298245,0
-0.450253388,-0.756004019,0.223926874,-1.946525286,-1.117927608,1.5391972,-0.928219967,1.243428278,0.355338196,-1.809267715,0
0.635329195,-0.117667302,-0.455467056,0.244957093,0.474633486,0.707591822,1.178252848,0.408135913,-1.375634089,-0.473645458,0
2.943048335,0.72449106,2.369287301,1.395434082,0.241802072,0.30140707,-0.03658004,-1.737804616,0.018047252,1.210674553,0
-0.599639995,0.411952999,0.851591046,-0.909680439,-0.451302864,-1.01791149,-0.822165607,-1.287605284,-0.900448461,1.419455681,0
-0.915477029,0.126459219,-0.502868754,1.178865937,1.311162297,0.864069982,0.306134553,-0.231059537,-1.191874704,1.943528881,0
-0.759673018,0.663646347,1.059565573,-0.555280497,1.038012527,0.764213203,1.727963835,-0.469346466,-1.285864017,-0.505489755,1
0.208853543,0.058212727,-0.393437896,-1.909197459,0.470482996,1.972344479,0.464251238,0.609135519,0.572445306,0.39704667,0
0.931665967,0.395373681,-0.31267717,-0.79598891,-0.248973655,0.314129496,-0.316082961,0.314338683,0.439150134,0.833179431,1
1.282794969,0.078007418,-1.307776565,-0.345104097,0.044062567,-1.835768756,1.38866452,0.142377913,0.381352835,1.365526463,1
-0.63014283,0.574041931,-0.109864123,-0.184086867,-0.772192388,1.665603214,-0.37550004,0.699464247,-1.875007387,1.17998853,1
1.052211156,0.09743411,-0.226942466,0.400000006,2.288790661,-1.763236699,0.782027388,-0.911617302,-0.019918396,-0.247880119,0
-0.428318258,-0.010465129,-1.134171145,1.029180436,-1.794143511,0.539764513,-0.326535853,-1.170924894,0.202383371,-1.556951087,0
0.039713822,-1.422876908,0.461272084,-0.924357334,-0.450994017,0.293949388,-0.772542112,-0.057964,-1.513830501,0.630875604,1
1.764913806,2.792208868,0.091168147,0.788204141,-1.780625673,1.502734326,0.776228505,-0.483933445,1.2371808,-0.254476077,0
-0.458025183,0.475334925,-1.0633545,1.021624764,-1.055989812,-1.05005479,-0.909689788,0.759500038,-0.616775362,-1.347995784,0
-0.60568,-0.032042371,-1.180972484,-1.151681109,2.111296334,-0.860565404,-0.323042369,-0.367237001,-0.421356808,0.62134674,1
0.94814295,-0.305954432,-1.236478287,1.274440228,-0.095341091,1.730321815,-2.245585898,0.195403221,1.918606334,-0.353264135,0
-0.225493423,0.295511692,-0.558795819,-0.312071932,-0.337815094,-0.627420734,1.22885655,0.461078032,0.250628232,0.808571007,1
-0.264355833,-0.774203818,-0.602624305,0.001783041,-1.059211708,-0.500261017,-0.516116642,2.12455623,-2.77381494,-0.179619721,1
1.725693793,0.121844464,0.753417473,0.099826315,-0.667333381,-2.241915935,0.205455687,-0.775606605,-0.800335406,-0.498987256,1
1.744861407,2.404837542,0.217207938,-0.464767224,-1.177226417,0.468540162,1.7829056,-0.247340387,-2.378996041,0.670049672,1
0.985399711,-1.58584564,0.176484184,0.451226016,-0.073107302,-0.790770919,1.015937224,-0.403379746,-1.485186163,-2.049474486,0
1.26084952,0.616663976,0.087973547,-0.440274637,-0.528998414,-1.075736648,-0.431455645,-2.120087215,-0.736063653,-0.310937516,1
0.609880047,-0.039926463,0.794923114,1.349135105,1.058170094,0.470509847,0.011862679,-0.980788008,0.739944051,1.679747382,0
0.34210604,1.917259148,-1.525571708,-1.154163385,0.855201508,0.26429021,1.313782177,-0.015471641,-0.867975423,-0.213593242,0
-1.532683971,-1.128590673,0.972443998,0.872787414,0.363004285,-1.721077521,-0.358403576,-1.224999889,1.176533254,-0.583722134,0
-1.085747711,0.029796165,-0.640154457,1.48374391,-0.734810898,-1.399228259,-2.152913516,-0.030786502,-0.561930114,-1.428904607,0
1.189226461,0.667245147,-0.028217879,1.364326244,0.662536033,-0.822855902,-1.039220164,0.817981544,0.396366956,0.169747768,1
-0.846497803,0.607947567,-0.755498883,-0.101986655,1.446944146,-0.660834236,-1.572989257,-1.052547192,0.994298827,0.254731137,1
-0.128877379,-0.509093805,0.485359908,-0.849104851,0.305665569,-0.731254569,-0.897659385,-0.637487435,-0.375407446,-0.048829836,1
0.235455795,-3.688365291,-0.807650558,-0.391569977,1.505062039,-1.080002608,0.162796618,1.49503031,-1.31296853,0.393975226,1
-0.802271834,-0.504633742,-0.803110834,-0.731857308,2.721912148,0.844455872,1.101737862,0.491993487,-1.606256788,0.39495797,1
1.072929615,-0.853399474,0.965326667,0.70433621,1.852040045,-0.417783013,-1.097610982,-0.361628109,1.435570993,-1.828405881,0
-2.068375715,0.089395279,-0.442589293,0.007727893,0.945311771,-0.552569346,-1.873005831,2.044481557,-0.997228287,-1.059037122,1
1.103720014,-0.384489121,-0.063389852,0.482790124,1.083583103,-0.333460693,1.519952006,-2.135799849,0.759787237,-0.839527558,0
1.372271317,0.142044479,-0.672905332,0.662841093,0.893188347,0.641894123,-1.02969624,-0.484017124,-0.004072837,-0.041259653,0
0.749745475,-2.014901233,0.334327055,-0.289981354,-0.838500616,-0.742486778,-0.214537665,-3.601085104,-0.701289571,-0.875814825,1
0.532783209,-0.805526683,-0.2151138,1.542276628,0.99435152,0.9022714,-0.49987243,0.543032279,-0.2338978,-0.196093211,0
0.409685344,-0.596993588,1.493003104,-0.16013014,0.618360566,1.455600479,1.031653775,-1.408919103,0.444895895,0.850719394,0
0.891863022,-1.113294834,-0.657035237,0.994558236,-0.761760371,-0.299696057,1.57587581,-0.04779925,-0.726774138,-0.877617357,1
0.33271933,-1.333148008,-0.247335964,0.333230535,1.299149821,0.66754808,-0.714065118,1.178419318,-0.299515038,-1.235703022,1
-0.172041359,1.438169201,0.16524005,0.012521864,1.637211645,-1.431354847,-1.285599114,-1.615846471,0.372648186,0.166493127,1
1.542736367,0.243475077,-0.404157159,0.001794873,0.117707418,-1.671761273,2.710331644,0.519871018,0.210008308,0.615163984,0
0.709410981,-0.140553486,-0.631241136,0.599450686,0.385710841,-0.809890099,1.419035611,0.293352036,0.729819362,1.391920888,1
0.021888821,0.316952007,0.810027239,-0.724861084,0.054051663,0.125548587,-0.956058552,2.317636789,-1.407293443,-1.298103904,1
1.314226576,0.713266251,-1.025964817,0.607289015,1.467850445,-0.030263058,2.5988229,-1.724061811,0.693823454,1.166528336,0
0.891343902,-0.204355727,-0.290441482,0.444145171,0.815754487,0.602473436,1.040057891,-1.018869957,-0.227770979,-0.940015932,1
-0.386112776,1.015220892,0.107983921,2.606859163,0.193406367,0.059691881,0.106182919,-0.637808693,-0.057836612,1.127788027,0
0.113970668,-0.79345973,-0.92508462,-0.450201892,0.073863434,1.193586535,-1.340488641,-0.319826278,0.144310019,-1.833705768,0
-0.833598283,-0.67988854,-0.795970374,0.191889545,-0.16055961,-0.555286103,0.427962627,1.723074718,1.639256517,-1.922771772,1
0.577072184,-0.17802329,0.155155343,-0.398283034,0.11758863,0.151407396,-0.578951757,-0.896367548,-0.448695683,0.234259264,0
0.598996342,0.853348977,-0.494190023,0.283844567,0.962502592,1.165594895,-0.058832854,-0.220931725,0.191124234,-1.149707473,0
-0.193609511,0.744586398,0.641947129,-0.270267604,0.217718201,-0.82465034,0.703492148,-0.077821436,-0.275951452,-0.361723836,1
-0.062893867,-0.447877645,0.658143036,-0.395283548,1.592964096,1.465210503,-0.89154349,0.069704269,-0.650656621,-0.326647563,1
2.002427468,-0.307571417,0.360226037,0.541321294,-1.000629372,-0.855095474,-1.206022371,-0.885970734,-2.850030109,0.544582401,1
2.054193841,0.147820739,-1.416268859,-0.642776383,-0.458876845,-1.017584777,0.860182638,0.810260044,-1.155451794,0.725081044,0
1.526812664,1.902558205,2.865212023,-0.901992649,2.824220426,-0.354206389,-0.592465455,0.327072375,-0.582061334,0.399044141,0
-1.320077188,-0.238752602,1.285582234,-0.057061291,0.141595787,0.475258605,1.170661629,-1.655224712,0.584524052,-0.268139139,1
0.166637895,1.05995017,-1.194186651,-1.012644441,-1.93542996,-0.549158942,1.330432344,-0.120587188,-1.340124896,-0.485678745,1
-1.487861703,-1.125186102,0.38881891,-1.173873326,1.112634305,-0.071120291,0.085594704,-0.278372968,0.772847839,0.783159888,1
0.335054352,0.564789106,-0.21208967,0.542203007,-0.337877775,0.002231622,-0.274643749,-0.457218539,-0.689111798,0.467690104,0
1.310605913,1.171101972,-1.256565336,1.289203051,-0.318158502,0.600733015,-0.906215332,0.141979914,0.313723183,-1.484604792,1
0.608267166,1.345935008,-0.174647946,1.360168131,-0.189693493,0.849584531,-2.218569966,2.418777779,1.495458245,-0.284625504,0
-1.972089027,0.288028368,-1.443925547,0.444853538,0.411565719,-0.941403169,1.120967024,0.805574703,0.975823337,0.008857704,1
-1.415524067,0.977872272,-0.270371399,-1.389780143,1.352039366,2.099407521,-0.041248129,2.159121155,0.091314729,-0.380455904,0
-0.630458454,1.637082408,-0.780143881,0.73526931,-0.559163835,-0.460306763,1.030249694,-0.380036846,-0.404795379,1.132804697,0
1.597397293,0.644689803,-0.654769776,-0.510608499,0.079915264,0.320930062,-0.98786591,0.72303794,0.08551333,-1.715708319,1
-0.928926482,-0.504128674,-0.072857689,1.889278796,0.238171306,-0.84077189,0.220630804,-0.352087747,0.32475824,0.580567687,0
1.209230647,-0.024286496,1.638960528,0.908022663,-0.707439545,2.209855666,0.326994513,-0.835124504,1.652913051,2.077777585,0
-0.033025264,-0.50365026,-0.172374957,0.714731728,1.277856655,0.570487331,0.101723208,1.49801177,-0.312836473,1.030919338,1
-0.288062798,0.431022958,-0.113562565,-0.055852183,-0.377386517,1.344854031,-0.732926038,-0.740232253,2.120993566,0.977847565,1
-2.385113699,-0.565258739,-1.811989338,-0.950690693,-3.138514666,-0.136989578,-1.141941819,0.059905257,-1.625121259,0.082911853,0
-0.414916278,1.501952965,1.411356862,0.785345603,-0.326613781,1.985380395,-1.553035278,-1.40355863,-0.0837831,2.254038109,0
-0.202338907,-0.183245243,-1.441910356,0.945929585,0.953176254,0.789075201,-0.629220673,-0.706706768,-1.29312225,0.083872502,0
-1.080407329,-1.177416505,-0.423690717,-0.489156175,-0.537978529,0.466444597,0.079047802,-0.288156031,0.183012928,-0.991527041,1
0.105278624,0.150602493,-1.503046859,0.995693754,-0.881433705,0.090309799,1.164411741,0.925676758,0.034333389,-0.362499003,0
0.947511909,0.674694978,-0.61836502,-0.794893647,-2.072355182,0.154031842,-0.082697745,1.136191375,0.359055093,1.334229194,0
-0.697364228,1.138150331,-0.528916379,0.777596062,-1.458758393,0.235135299,-1.984687941,-0.267137486,0.440353994,-0.520968551,1
-1.050437629,0.846118469,-0.10346279,-0.489570647,0.041895921,2.636669142,1.15350285,1.162573668,0.435546319,0.166485273,1
-2.396082288,-0.678980346,-0.480574413,-1.874892064,-1.15741579,-1.980836471,-0.038323836,0.818765971,1.106774519,0.414784462,1
-0.963396341,-1.932065159,-1.756868699,-1.268982577,-0.888859698,-0.159748498,-1.014164218,0.338975894,-0.232273503,0.010545712,1
1.140250553,-1.180231734,0.418704578,-0.013973228,-0.333486281,0.885256321,0.879014155,-0.946490796,-0.182160584,0.281211683,1
-0.273006748,0.585021332,0.281192018,1.83256124,-1.530279136,-0.12243599,-0.908502512,0.604107455,-1.61717189,0.34631271,0
-0.630048431,-0.734161866,-1.446498204,-0.465075946,1.08450053,-0.025188684,0.627680418,1.664641822,0.263755585,-0.558799572,0
0.467252215,-0.544296146,-0.504422683,-1.5198928,0.926257491,-0.386002576,0.182098246,-1.035961929,0.43594763,-0.761941238,0
-0.141708722,0.877826031,0.790759312,-0.022030073,-1.768131033,2.99281057,1.74585897,0.722674825,-0.753203782,-0.113592162,1
-0.54342043,1.263855939,0.262502891,-0.784163858,-0.470755099,1.121188143,1.600097847,1.528331563,0.757032065,-0.252624869,1
-3.241513825,0.297160024,-0.001828759,0.139982096,0.053897347,-1.326262162,0.557408557,0.632216314,0.682338782,0.946577004,1
0.604051645,-0.410029412,-0.070836848,0.091124867,0.107699449,0.998217656,0.643668753,2.07734344,2.20646898,0.079649583,0
-3.836655548,1.236832466,-0.540376339,-0.801483922,-0.398445275,-0.446643047,0.61226981,-1.559435779,-1.077720746,0.343158554,1
0.62294403,0.641541645,-0.787036279,-0.978265649,-0.506634834,0.239872752,1.485477369,-2.047437186,-0.220728757,-1.332678441,1
-1.652242677,0.966956645,0.544624574,0.449433516,0.92102584,-0.479718897,-0.432637516,2.185730617,-0.246571054,0.735132113,1
0.006381541,-1.84825853,-2.044629004,-0.57898422,1.056101252,0.788291657,0.914077164,-0.987046179,1.61587249,-0.9648933,0
0.212824399,-0.01035229,-0.17387382,1.338592138,-0.70511052,-1.349605256,0.019995486,-0.399826734,3.377382919,0.676507476,1
-0.409340575,-1.056111569,-1.880288411,-1.025219086,0.114941772,1.427328652,1.121689142,0.229094832,-0.323167666,0.268812356,1
-0.518637997,1.718363996,-0.189190181,-0.086337858,-2.215822425,-0.195434847,0.836484138,-1.067722577,-0.750720334,0.792711018,0
-1.476657224,1.057801008,-0.53214389,-0.38856822,-1.123878405,0.37804626,2.459871985,0.781497239,-0.864285262,1.135620585,1
-0.316679546,1.374484981,0.806676402,-2.943141565,-1.004079633,0.944385223,0.151657272,-1.023755948,-0.633589515,-1.90623662,1
